Siruta,Localitate,PondereAngajati
178821,Vulturu,0.0012680115273775215
96904,Dolhesti,0.0
31379,Sinteu,0.0
105106,Singureni,0.0
162452,Balteni,0.0
47774,Movila Banului,0.008883738895326381
23207,Lipova,0.0
154282,Silistea-Gumesti,0.0
137899,Homoroade,0.000547645125958379
96940,Dumesti,0.0
80560,Ionesti,0.004291845493562232
105142,Slobozia Moara,0.0004943153732081067
129718,Vadastra,0.0
39612,Vaculesti,0.0
31422,Soimi,0.0
72383,Galicea Mare,0.0
170685,Ladesti,0.0
162498,Berezeni,0.0
64194,Cernat,0.0004957858205255329
154308,Sarbeni,0.0
178885,Negrilesti,0.0
105160,Snagov,0.0006700616456714018
47818,Murgesti,0.0
178894,Ploscuteni,0.0
56014,Belis,0.0
129745,Vadastrita,0.0
88788,Buces,0.0
178901,Popesti,0.0019782393669634025
15064,Caldararu,0.0016899028305872412
72409,Ghercesti,0.0024052916416115455
178910,Paulesti,0.0
129763,Valeni,0.0029476787030213707
80613,Jupanesti,0.0
39658,Viisoara,0.0
137960,Lazuri,0.0
154344,Slobozia Mandra,0.0
47854,Naeni,0.0
64238,Chichis,0.0031565656565656565
97009,Erbiceni,0.0
113395,Punghina,0.0
178929,Biliesti,0.00039984006397441024
178938,Gologanu,0.00032414910858995135
23289,Livezi,0.0
162559,Blagesti,0.0
178947,Obrejita,0.0
15108,Calinesti,0.002598799175553365
121607,Bodesti,0.0
105222,Sohatu,0.0
64265,Dobarlau,0.0
39694,Varfu Campului,0.0
72463,Gighera,0.0
154380,Smardioasa,0.0
178956,Rastoaca,0.0
6930,Rosia De Secas,0.0012492192379762648
31510,Suncuius,0.0021705426356589145
178965,Spulber,0.0
129816,Verguleasa,0.0
56096,Bobalna,0.0
162595,Bogdana,0.0
80677,Lelesti,0.0011560693641618498
88868,Bucuresci,0.0
97063,Focuri,0.0012195121951219512
105259,Spantov,0.0
170792,Lapusata,0.0023923444976076554
47916,Oras Nehoiu,0.0005351409204423831
154415,Stejaru,0.0
121652,Borca,0.0007503001200480192
138039,Oras Livada,0.0005448848930663398
23350,Luizi-Calugara,0.0
39738,Vladeni,0.0010032102728731941
72506,Giubega,0.0
113466,Rogova,0.0
64318,Ghelinta,0.011018751208196405
6976,Salciua,0.0
97090,Golaiesti,0.0
80711,Licurici,0.0
31565,Tarcea,0.0
105295,Stanesti,0.0
72533,Giurgita,0.0
113493,Salcia,0.0
146263,Municipiul Suceava,0.012042925959576912
64345,Ghidfalau,0.008978675645342313
88920,Bulzestii De Sus,0.0
23387,Magiresti,0.0027504011001604402
154460,Suhaia,0.0004496402877697842
138084,Mediesu Aurit,0.0
129898,Visina,0.0006978367062107466
146281,Ipotesti,0.0030378348522507597
113518,Stangaceaua,0.0
39792,Vlasinesti,0.04045469742561016
31609,Tarcaia,0.0
170872,Livezi,0.0
129914,Vitomiresti,0.0014742014742014742
80766,Logresti,0.0
15233,Cateasca,0.0
72579,Gangiova,0.0
154497,Storobaneasa,0.0022243406418811567
7044,Salistea,0.0
105348,Stoenesti,0.0
121732,Borlesti,0.0006278777731268313
64390,Haghig,0.0
162693,Bogdanesti,0.0
56210,Bontida,0.0018442622950819673
48021,Odaile,0.0
146325,Mitocu Dragomirnei,0.0
23449,Manastirea Casin,0.0
154521,Talpa,0.0
39836,Vorniceni,0.00022527596305474206
72604,Gogosu,0.0
97189,Gorban,0.0
31654,Tauteu,0.00021958717610891525
105384,Soldanu,0.0
64425,Ilieni,0.012909632571996028
138164,Micula,0.0014402304368698992
7099,Sasciori,0.05935503972581399
179132,Municipiul Bucuresti,0.005701815365766047
39872,Vorona,0.0
146370,Oras Salcea,0.0
72640,Goicea,0.004986574606827772
129987,Valcele,0.0
89026,Bunila,0.0
121796,Botesti,0.0
23494,Motoseni,0.0008665511265164644
113607,Svinita,0.011446409989594173
56265,Borsa,0.0
105419,Stefanestii De Jos,0.0017720023626698169
170952,Lungesti,0.00031725888324873094
64461,Lemnia,0.09481865284974093
80846,Matasari,0.0
15313,Cepari,0.0
97241,Grajduri,0.0
113625,Sisesti,0.0
154585,Tatarastii De Jos,0.015891360878358855
138208,Moftin,0.0
31716,Tileagd,0.0033941450997030122
72677,Goiesti,0.0
162791,Bogdanita,0.0
130026,Vladila,0.0004807692307692308
105455,Tamadau Mare,0.0
64504,Malnas,0.0
89080,Burjuc,0.0
146432,Scheia,0.01578755247307903
39942,Lozna,0.0
56327,Buza,0.0
48138,Padina,0.0029218407596785976
80908,Musetesti,0.009625126646403243
130062,Voineasa,0.0
171021,Malaia,0.0005485463521667581
121876,Bozieni,0.0
39959,Dimacheni,0.0
179221,Oras Bragadiru,0.03623567731053336
7197,Scarisoara,0.0
39967,Candesti,0.0009519276534983341
56354,Caianu,0.0
113698,Sovarna,0.0
48165,Pardosi,0.0
39975,Cosula,0.0
97321,Gropnita,0.002360578341693715
15402,Cetateni,0.02127659574468085
138280,Odoreu,0.002198917456021651
154665,Tatarastii De Sus,0.0
31789,Tinca,0.0
39983,Blandesti,0.0
179249,Chiajna,0.0012853470437017994
162871,Botesti,0.0
64568,Moacsa,0.0
171067,Mateesti,0.008495909376966647
89151,Cerbal,0.006493506493506494
105534,Tartasesti,0.0025400547088706526
146502,Municipiul Campulung Moldovenesc,0.015229685484671098
113732,Tamna,0.0
130124,Vulpeni,0.0031717263253285004
121938,Brusturi,0.013406156901688183
80980,Negomir,0.0
154709,Toporu,0.0
179285,Oras Chitila,0.02973854034994345
15448,Cicanesti,0.0
64602,Ojdula,0.0013943112102621305
23644,Negri,0.0
171101,Maciuca,0.0
31841,Tulca,0.0
40035,Adaseni,0.0
48227,Panatau,0.0
105570,Tunari,0.09872727272727273
56425,Calarasi,0.0004098360655737705
146539,Municipiul Falticeni,0.007655320764266734
179310,Dobroesti,0.010240828269187485
138351,Orasu Nou,0.007483870967741935
162924,Bunesti-Averesti,0.0
72819,Grecesti,0.0
154736,Traian,0.0
97394,Grozesti,0.0
64639,Ozun,0.015682062298603652
154754,Trivalea-Mosteni,0.0
105605,Ulmeni,0.00019743336623889436
15493,Ciofrangeni,0.0
31878,Tetchea,0.0
56461,Calatele,0.003661513425549227
179347,Glina,0.0047018064835436775
105623,Ulmi,0.0
89240,Certeju De Sus,0.0
146584,Oras Gura Humorului,0.011128030924212252
97438,Halaucesti,0.0
23715,Nicolae Balcescu,0.00575339748040869
154790,Troianul,0.0
122025,Ceahlau,0.0
31921,Uileacu De Beius,0.0
72882,Izvoare,0.0
7348,Sancel,0.0014798372179060304
179383,Jilava,0.0012503606809656633
130231,Vulturesti,0.0
97465,Helesteni,0.0
113849,Vanatori,0.0
163002,Codaesti,0.0006596306068601583
138431,Paulesti,0.0006878761822871883
15554,Ciomagesti,0.0
48325,Oras Patarlagele,0.008127983486001807
81095,Pades,0.0
146628,Municipiul Radauti,0.008487073765311343
56522,Camarasu,0.0
171209,Madulari,0.0
122061,Candesti,0.011017346460384434
64719,Poian,0.0
154834,Tiganesti,0.0005986828976252245
179409,Oras Magurele,0.004052098408104197
7384,Santimbru,0.0003312355084465055
146655,Oras Siret,0.0007192766132346897
72926,Leu,0.00213857998289136
154852,Vedea,0.0
113894,Vanjulet,0.0
31976,Vadu Crisului,0.010627780523974296
97517,Horlesti,0.0
130286,Balteni,0.0
105712,Valea Argovei,0.0
163057,Coroiesti,0.0
23797,Oituz,0.0008413082343043432
130295,Calui,0.0
56568,Capusu Mare,0.0028938906752411574
72953,Lipovu,0.0
130302,Gavanesti,0.0
64773,Reci,0.0008699434536755111
89348,Densus,0.0
179463,Mogosoaia,0.0019230769230769232
40198,Municipiul Brasov,0.004516162293138114
130311,Ghimpeteni,0.0
138501,Petresti,0.0
113929,Vladaia,0.00245398773006135
171272,Maldaresti,0.0
97553,Ipatele,0.0
130320,Gradinile,0.0006816632583503749
72980,Macesu De Jos,0.0
122132,Costisa,0.0022637238256932655
7446,Sohodol,0.0
40214,Oras Ghimbav,0.015055202408832385
146708,Oras Solca,0.0
32027,Oras Valea Lui Mihai,0.008414005247444133
179481,Oras Otopeni,0.014076090565035523
154914,Viisoara,0.0
81184,Pestisani,0.003951527924130664
130339,Gura Padinii,0.0
15652,Cocu,0.0
138538,Pir,0.0
32045,Viisoara,0.0
130348,Ipotesti,0.0
40241,Municipiul Codlea,0.009045611345343043
105776,Valea Dragului,0.0
73013,Macesu De Sus,0.0
130357,Osica De Jos,0.0
154932,Vartoape,0.0
113974,Voloiac,0.0
179515,Oras Pantelimon,0.040582300160095314
64826,Sanzieni,0.014960461637101945
146744,Municipiul Vatra Dornei,0.011753753054812056
23868,Oncesti,0.0
130366,Sarbii - Magura,0.0058016877637130804
171325,Mihaesti,0.0034033737792246227
105794,Valea Macrisului,0.0
163137,Costesti,0.0013596193065941536
73031,Maglavit,0.007779646761984861
130375,Visina Noua,0.0
97606,Lespezi,0.007994670219853431
122187,Cracaoani,0.0
138574,Piscolt,0.00218408736349454
179533,Oras Popesti Leordeni,0.027475877900929015
130384,Soparlita,0.0
89428,Dobra,0.0
40278,Municipiul Fagaras,0.003950987746936734
32090,Varciorog,0.0
56666,Caseiu,0.0
179551,Oras Voluntari,0.003503318283867466
154978,Zambreasca,0.0
105829,Vasilati,0.0
48487,Pietroasele,0.0009101941747572816
64871,Turia,0.0
73068,Malu Mare,0.01997276441216523
146799,Adancata,0.0004592422502870264
40303,Oras Predeal,0.00019316206297083252
81264,Plopsoru,0.00074827895839569
154996,Nenciulesti,0.0
138618,Pomi,0.004155844155844156
15741,Corbeni,0.0
179588,Copaceni,0.0
122249,Damuc,0.008471814923427827
64906,Valea Crisului,0.0
163208,Cretesti,0.0
23948,Orbeni,0.0
114060,Branistea,0.0
97679,Letcani,0.0029951816642792032
73102,Melinesti,0.00025131942699170643
105874,Varasti,0.0
179604,Poienile Izei,0.0
32153,Tamaseu,0.0029069767441860465
114079,Vrata,0.0
179613,Sieu,0.0
32161,Paleu,0.005738880918220947
179622,Grosii Tiblesului,0.0023730422401518746
138663,Sanislau,0.013066666666666667
23975,Palanca,0.0011527377521613833
122285,Dobreni,0.0
48557,Parscov,0.000886053517632465
179631,Treznea,0.0
64942,Valcele,0.0011904761904761906
146860,Arbore,0.002514890800794176
40367,Oras Rasnov,0.0009596387242449901
32179,Sannicolau Roman,0.0
105909,Vedea,0.0
163253,Danesti,0.0004492362982929021
179640,Vulcana-Pandele,0.0
32187,Rosiori,0.0
97722,Lungani,0.0
32195,Gepiu,0.050728548300053966
56773,Catina,0.0
32201,Toboliu,0.0
179659,Negrilesti,0.0
155083,Beciu,0.0
40394,Oras Rupea,0.014102771924136812
171469,Milcoiu,0.0
105936,Vidra,0.0
15830,Corbi,0.00757020757020757
155092,Beuca,0.0
89561,Oras Geoagiu,0.0
146904,Baia,0.0001336005344021376
179677,Camin,0.030626780626780627
24034,Parava,0.0
179686,Dumitrita,0.0
64997,Varghis,0.0
81380,Polovragi,0.0
130534,Municipiul Ploiesti,0.0030586665069600705
155109,Dracea,0.021565003080714726
122347,Doljesti,0.00026143790849673205
138734,Santau,0.0
155118,Fantanele,0.0
179695,Simisna,0.0
97777,Madarjac,0.0
146931,Oras Milisauti,0.0034760336626417855
65011,Zagon,0.0
179702,Traian,0.0
105972,Vanatorii Mici,0.0006414368184733803
155127,Frasinet,0.0
40438,Municipiul Sacele,0.00812557197925622
130552,Barcanesti,0.001340620810559967
179711,Vladeni,0.0
163324,Deleni,0.0
155136,Purani,0.0
81415,Prigoria,0.0006668889629876625
179720,Poiana Ilvei,0.0
155145,Saelele,0.0
56844,Ceanu Mare,0.0
138770,Sacaseni,0.0
155154,Uda-Clocociov,0.0
40465,Oras Victoria,0.0054280221644238385
171539,Muereasca,0.003041825095057034
97811,Mircesti,0.0
65048,Zabala,0.001026694045174538
24089,Parincea,0.02429046279723856
179739,Malu,0.0
122392,Dragomiresti,0.0
15901,Cosesti,0.0
73246,Mischii,0.0
179748,Cosoba,0.0
48682,Podgoria,0.009045539613225203
40492,Oras Zarnesti,0.00514418744367678
179757,Herasti,0.0
146995,Balcauti,0.0
163379,Delesti,0.0
179766,Isvoarele,0.0
130614,Berceni,0.0
138805,Sauca,0.0
179775,Sabareni,0.0
179784,Boranesti,0.0
65099,Valea Mare,0.0
40526,Apata,0.011830985915492958
65105,Mereni,0.0
97875,Mironeasa,0.0001723543605653223
179793,Buesti,0.0
89687,Gurasada,0.0
7767,Stremt,0.0
81497,Rosia De Amaradia,0.0
65113,Arcus,0.03
179800,Maia,0.0
122463,Dulcesti,0.0026575550493545936
147036,Bilca,0.0025713551041398816
40544,Beclean,0.0
65121,Bixad,0.0
73317,Marsani,0.0
48744,Oras Pogoanele,0.0006619886137958427
179819,Ograda,0.0
155243,Municipiul Timisoara,0.008769244620509589
147054,Bogdanesti,0.0
171628,Nicolae Balcescu,0.0
15983,Cotmeana,0.004188481675392671
65139,Micfalau,0.0
73335,Motatei,0.0
179828,Rosiori,0.0
130678,Blejoi,0.010894235133908307
138869,Socond,0.0
24187,Pancesti,0.0002256317689530686
65147,Dalnic,0.0
97919,Miroslava,0.0001274778507234368
179837,Coas,0.0
155261,Dumbravita,0.024096385542168676
7810,Sibot,0.00487012987012987
65154,Estelnic,0.0
147072,Boroaia,0.008135168961201502
48771,Posta Calnau,0.00048820179007323027
179846,Coltau,0.007962359753890699
32394,Municipiul Bistrita,0.01292083712465878
179855,Gardani,0.0
114319,Municipiul Targu Mures,0.01075283126838162
130712,Brazi,0.00036175087423127937
73371,Murgasi,0.002113271344040575
179864,Oncesti,0.0
155289,Ghiroda,0.008368200836820083
56988,Chinteni,0.0
163486,Dragomiresti,0.0
40606,Bod,0.004027983888064448
179873,Agris,0.0
179882,Ciumesti,0.003671071953010279
81576,Runcu,0.0
138921,Supur,0.0
155314,Giroc,0.019285970577682096
179891,Raciu,0.0006110601894286587
114355,Cristesti,0.0007896399241945673
122551,Farcasa,0.0
7865,Sona,0.0020302278366794496
40633,Bran,0.0009416195856873823
147134,Bosanci,0.0003848620910840282
179908,Pietrari,0.03103020273065784
89801,Harau,0.00047664442326024784
48842,Puiesti,0.001286008230452675
179917,Rau Alb,0.0
114382,Sancraiu De Mures,0.005217597533499348
24276,Pargaresti,0.0
179926,Rascaeti,0.0
155350,Municipiul Lugoj,0.005027546766658985
147161,Botosana,0.0
179935,Persinari,0.0014154281670205238
130785,Bucov,0.01576837416481069
32483,Oras Beclean,0.007296311309282529
179944,Runcu Salvei,0.0
40688,Budila,0.0
114417,Sangeorgiu De Mures,0.0023670973468783905
179953,Ciceu- Mihaiesti,0.0
122613,Faurei,0.0
73460,Negoi,0.0
179962,Galbinasi,0.0016384489350081922
81656,Samarinesti,0.0
57083,Chiuiesti,0.011067193675889328
40704,Bunesti,0.000744324525493115
89856,Ilia,0.0
179971,Colelia,0.0
98051,Miroslovesti,0.0008902737591809482
139009,Tarna Mare,0.00024975024975024975
16132,Cuca,0.0
147205,Breaza,0.0
7945,Spring,0.005789270551910459
155403,Oras Buzias,0.0
179980,Marculesti,0.0
24338,Parjol,0.0
114453,Santana De Mures,0.017620376831821355
48922,Racoviteni,0.0
171806,Olanu,0.0
179999,Moldoveni,0.0
73503,Orodel,0.0018910741301059002
130847,Paulesti,0.06316828425727916
32544,Oras Nasaud,0.0013553578991952562
163618,Dranceni,0.0023099538009239817
180000,Platonesti,0.0
147241,Brodina,0.0
139054,Terebesti,0.0
122668,Gheraesti,0.0
180019,Sarateni,0.0
65342,Municipiul Targoviste,0.007316343750667549
180028,Porumbesti,0.0007535795026375283
40768,Cata,0.0
98113,Mogosesti,0.0
155458,Oras Deta,0.0010468463752944255
180037,Boghis,0.0
48968,Ramnicelu,0.0002042483660130719
57163,Ciucea,0.0
180046,Gura Ialomitei,0.0
130892,Targsoru Vechi,0.0006847974955977304
8014,Sugag,0.0
106318,Municipiul Baia Mare,0.010338275962325132
122702,Girov,0.0
114514,Municipiul Sighisoara,0.012875912408759124
180055,Crivat,0.15556635877491493
32599,Oras Sangeorz-Bai,0.002739256976545112
81754,Sacelu,0.0
73567,Ostroveni,0.0063630940544839925
139107,Tiream,0.0012371134020618556
180064,Barbulesti,0.0
65379,Aninoasa,0.025599742392529382
89954,Lapugiu De Jos,0.0
163681,Duda-Epureni,0.0
155494,Oras Jimbolia,0.0012479812068712378
171879,Orlesti,0.018377253814147017
24427,Plopana,0.0
40820,Cincu,0.0
32633,Bistrita Bargaului,0.0
98168,Mogosesti-Siret,0.0
180091,Racsa,0.0013409319477036541
106363,Grosi,0.002857142857142857
49019,Robeasca,0.0
73594,Perisor,0.0
65413,Doicesti,0.0010440593025683859
139143,Tarsolt,0.0
57225,Ciurila,0.0
155528,Oras Sannicolau Mare,0.0014288630332720963
130954,Oras Azuga,0.0
32660,Branistea,0.004746835443037975
163734,Dumesti,0.0
49046,Rusetu,0.00495565988523735
65431,Razvad,0.00045589240939138365
155546,Balint,0.0
40857,Comana,0.0
81816,Saulesti,0.009764758100310697
171931,Otesani,0.0
98202,Mosna,0.0
73629,Pielesti,0.009906439185470555
147358,Oras Brosteni,0.0032263020433246276
16285,Davidesti,0.0
8096,Oras Teius,0.0011969676818725894
139170,Turt,0.0
130981,Oras Baicoi,0.02600398448149313
106407,Recea,0.029086772830679234
114603,Albesti,0.0066884176182707995
98220,Motca,0.0
49073,Sageata,0.0018844221105527637
32704,Budacu De Jos,0.0
73665,Piscu Vechi,0.0
40900,Cristian,0.0011964107676969093
81861,Scoarta,0.0
65477,Sotanga,0.12827624462626544
155591,Banloc,0.0
16329,Dambovicioara,0.001081081081081081
24524,Podu Turcului,0.0033151326053042123
139214,Turulung,0.0029981549815498157
122828,Garcina,0.0
163789,Epureni,0.0019678583142013774
98257,Movileni,0.0
90066,Lelese,0.0
171995,Pausesti,0.0
106461,Oras Tautii-Magheraus,0.0
65501,Ulmi,0.0
8158,Unirea,0.011634786038256755
40928,Dumbravita,0.001153846153846154
57314,Catcau,0.0012942191544434857
73709,Plenita,0.004108996539792387
16365,Darmanesti,0.0
139250,Urziceni,0.0
122864,Grinties,0.008393285371702638
163832,Falciu,0.0
40955,Feldioara,0.024008632317237658
131069,Oras Boldesti-Scaeni,0.006900120752113162
98300,Oteleni,0.0018543046357615894
